Timestamp,Test Case,Step,Status,Message
2025-10-22 16:12:31,Booking Creation,Enter Passport ID Expiry,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\booking_company_code.py"", line 138, in test_login_valid
    Driving_Lic = wait.until(
     EC.element_to_be_clickable((By.XPATH, ""//label[contains(text(),'Passport Expiry Date')]/preceding::input[1]"")))
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 129, in until
    value = method(self._driver)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 622, in _predicate
    target = driver.find_element(*target)  # grab element at locator
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 914, in find_element
    return self.execute(Command.FIND_ELEMENT, {""using"": by, ""value"": value})[""value""]
           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 447, in execute
    self.error_handler.check_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\errorhandler.py"", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.InvalidSessionIdException: Message: invalid session id
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd850425]
	(No symbol) [0x0x7ff6fd89864f]
	(No symbol) [0x0x7ff6fd8d10f2]
	(No symbol) [0x0x7ff6fd8cb89f]
	(No symbol) [0x0x7ff6fd8ca94a]
	(No symbol) [0x0x7ff6fd81a765]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	(No symbol) [0x0x7ff6fd81970e]
	GetHandleVerifier [0x0x7ff6fdec6a68+4241944]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]

"
2025-10-22 16:12:31,Booking Creation,Upload Visa Number,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\booking_company_code.py"", line 58, in fill_field
    element = wait.until(EC.presence_of_element_located((locator_type, locator)))
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 129, in until
    value = method(self._driver)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 104, in _predicate
    return driver.find_element(*locator)
           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 914, in find_element
    return self.execute(Command.FIND_ELEMENT, {""using"": by, ""value"": value})[""value""]
           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 447, in execute
    self.error_handler.check_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\errorhandler.py"", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.InvalidSessionIdException: Message: invalid session id
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd850425]
	(No symbol) [0x0x7ff6fd89864f]
	(No symbol) [0x0x7ff6fd8d10f2]
	(No symbol) [0x0x7ff6fd8cb89f]
	(No symbol) [0x0x7ff6fd8ca94a]
	(No symbol) [0x0x7ff6fd81a765]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	(No symbol) [0x0x7ff6fd81970e]
	GetHandleVerifier [0x0x7ff6fdec6a68+4241944]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]

"
2025-10-22 16:12:31,Booking Creation,Enter Visa Expiry,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\booking_company_code.py"", line 150, in test_login_valid
    Driving_Lic = wait.until(
     EC.element_to_be_clickable((By.XPATH, ""//label[contains(text(),'Visa Expiry Date')]/preceding::input[1]"")))
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 129, in until
    value = method(self._driver)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 622, in _predicate
    target = driver.find_element(*target)  # grab element at locator
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 914, in find_element
    return self.execute(Command.FIND_ELEMENT, {""using"": by, ""value"": value})[""value""]
           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 447, in execute
    self.error_handler.check_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\errorhandler.py"", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.InvalidSessionIdException: Message: invalid session id
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd850425]
	(No symbol) [0x0x7ff6fd89864f]
	(No symbol) [0x0x7ff6fd8d10f2]
	(No symbol) [0x0x7ff6fd8cb89f]
	(No symbol) [0x0x7ff6fd8ca94a]
	(No symbol) [0x0x7ff6fd81a765]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	(No symbol) [0x0x7ff6fd81970e]
	GetHandleVerifier [0x0x7ff6fdec6a68+4241944]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]

"
2025-10-22 16:12:31,Booking Creation,Select Nationality,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\booking_company_code.py"", line 161, in test_login_valid
    wait.until(EC.element_to_be_clickable((By.XPATH, ""//label[contains(text(),'Nationality')]/preceding::input[1]""))).click()
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 129, in until
    value = method(self._driver)
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\expected_conditions.py"", line 622, in _predicate
    target = driver.find_element(*target)  # grab element at locator
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 914, in find_element
    return self.execute(Command.FIND_ELEMENT, {""using"": by, ""value"": value})[""value""]
           ~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 447, in execute
    self.error_handler.check_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\errorhandler.py"", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.InvalidSessionIdException: Message: invalid session id
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd850425]
	(No symbol) [0x0x7ff6fd89864f]
	(No symbol) [0x0x7ff6fd8d10f2]
	(No symbol) [0x0x7ff6fd8cb89f]
	(No symbol) [0x0x7ff6fd8ca94a]
	(No symbol) [0x0x7ff6fd81a765]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	(No symbol) [0x0x7ff6fd81970e]
	GetHandleVerifier [0x0x7ff6fdec6a68+4241944]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]

"
2025-10-22 16:29:46,Booking Creation,Open Website,PASS,
2025-10-22 16:29:48,Booking Creation,Login,PASS,
2025-10-22 16:29:53,Booking Creation,Navigate to Company Booking,PASS,
2025-10-22 16:29:53,Booking Creation,Upload Profile Image,PASS,
2025-10-22 16:29:53,Booking Creation,Upload Register Document,PASS,
2025-10-22 16:29:53,Booking Creation,Upload Company Name,PASS,
2025-10-22 16:29:54,Booking Creation,Upload Contact person Name,PASS,
2025-10-22 16:29:54,Booking Creation,Upload Contact Number,PASS,
2025-10-22 16:29:55,Booking Creation,Upload Email Address,PASS,
2025-10-22 16:29:56,Booking Creation,Upload Address line 1,PASS,
2025-10-22 16:29:56,Booking Creation,Upload Address line 2,PASS,
2025-10-22 16:29:57,Booking Creation,Upload Postal code,PASS,
2025-10-22 16:29:57,Booking Creation,Select Nationality,PASS,
2025-10-22 16:30:08,Booking Creation,Upload Driving License,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\booking_company_code.py"", line 58, in fill_field
    element = wait.until(EC.presence_of_element_located((locator_type, locator)))
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd85060f]
	(No symbol) [0x0x7ff6fd8a8854]
	(No symbol) [0x0x7ff6fd8a8b1c]
	(No symbol) [0x0x7ff6fd8fc927]
	(No symbol) [0x0x7ff6fd8d126f]
	(No symbol) [0x0x7ff6fd8f968a]
	(No symbol) [0x0x7ff6fd8d1003]
	(No symbol) [0x0x7ff6fd8995d1]
	(No symbol) [0x0x7ff6fd89a3f3]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	GetHandleVerifier [0x0x7ff6fdad7b24+117460]
	GetHandleVerifier [0x0x7ff6fdad7cdf+117903]
	GetHandleVerifier [0x0x7ff6fdabdbb8+11112]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]

"
2025-10-22 16:30:08,Booking Creation,Select Country,PASS,
2025-10-22 16:30:09,Booking Creation,Upload Trade License,PASS,
2025-10-22 16:30:09,Booking Creation,Enter Trade Lic Expiry,PASS,
2025-10-22 16:30:10,Booking Creation,Upload CNIC ID,PASS,
2025-10-22 16:30:10,Booking Creation, Contact CNIC Expiry,PASS,
2025-10-22 16:30:11,Booking Creation,Select Vehicle,PASS,
2025-10-22 16:30:11,Booking Creation,Select Vehicle,PASS,
2025-10-22 16:30:11,Booking Creation,Fuel Value,PASS,
2025-10-22 16:30:11,Booking Creation,Exterior Condition,PASS,
2025-10-22 16:30:12,Booking Creation,Interior Condition,PASS,
2025-10-22 16:30:12,Booking Creation,Tyre Condition,PASS,
2025-10-22 16:30:13,Booking Creation,Spare Tyre,PASS,
2025-10-22 16:30:13,Booking Creation,ToolKit,PASS,
2025-10-22 16:30:13,Booking Creation,Mileage At Pickup,PASS,
2025-10-22 16:30:13,Booking Creation,Mileage limit,PASS,
2025-10-22 16:30:14,Booking Creation,Pickup Time,PASS,
2025-10-22 16:30:15,Booking Creation,Return Time,PASS,
2025-10-22 16:30:15,Booking Creation,Enter PickUp Location,PASS,
2025-10-22 16:30:16,Booking Creation,Enter dropOff Location,PASS,
2025-10-22 16:30:16,Booking Creation,Confirm Booking,PASS,
2025-10-22 16:30:16,Booking Creation,Submit Form,PASS,
2025-10-22 16:30:18,Toast Message,PASS,,
2025-10-22 16:30:36,Booking Creation,Open Website,PASS,
2025-10-22 16:30:37,Booking Creation,Login,PASS,
2025-10-22 16:30:42,Booking Creation,Navigate to Company Booking,PASS,
2025-10-22 16:30:42,Booking Creation,Upload Profile Image,PASS,
2025-10-22 16:30:42,Booking Creation,Upload Register Document,PASS,
2025-10-22 16:30:43,Booking Creation,Upload Company Name,PASS,
2025-10-22 16:30:43,Booking Creation,Upload Contact person Name,PASS,
2025-10-22 16:30:43,Booking Creation,Upload Contact Number,PASS,
2025-10-22 16:30:44,Booking Creation,Upload Email Address,PASS,
2025-10-22 16:30:45,Booking Creation,Upload Address line 1,PASS,
2025-10-22 16:30:46,Booking Creation,Upload Address line 2,PASS,
2025-10-22 16:30:46,Booking Creation,Upload Postal code,PASS,
2025-10-22 16:30:46,Booking Creation,Select Nationality,PASS,
2025-10-22 16:30:57,Booking Creation,Upload Driving License,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\booking_company_code.py"", line 58, in fill_field
    element = wait.until(EC.presence_of_element_located((locator_type, locator)))
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd85060f]
	(No symbol) [0x0x7ff6fd8a8854]
	(No symbol) [0x0x7ff6fd8a8b1c]
	(No symbol) [0x0x7ff6fd8fc927]
	(No symbol) [0x0x7ff6fd8d126f]
	(No symbol) [0x0x7ff6fd8f968a]
	(No symbol) [0x0x7ff6fd8d1003]
	(No symbol) [0x0x7ff6fd8995d1]
	(No symbol) [0x0x7ff6fd89a3f3]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	GetHandleVerifier [0x0x7ff6fdad7b24+117460]
	GetHandleVerifier [0x0x7ff6fdad7cdf+117903]
	GetHandleVerifier [0x0x7ff6fdabdbb8+11112]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]

"
2025-10-22 16:30:57,Booking Creation,Select Country,PASS,
2025-10-22 16:30:58,Booking Creation,Upload Trade License,PASS,
2025-10-22 16:30:58,Booking Creation,Enter Trade Lic Expiry,PASS,
2025-10-22 16:30:58,Booking Creation,Upload CNIC ID,PASS,
2025-10-22 16:30:59,Booking Creation, Contact CNIC Expiry,PASS,
2025-10-22 16:30:59,Booking Creation,Select Vehicle,PASS,
2025-10-22 16:30:59,Booking Creation,Select Vehicle,PASS,
2025-10-22 16:31:00,Booking Creation,Fuel Value,PASS,
2025-10-22 16:31:00,Booking Creation,Exterior Condition,PASS,
2025-10-22 16:31:00,Booking Creation,Interior Condition,PASS,
2025-10-22 16:31:01,Booking Creation,Tyre Condition,PASS,
2025-10-22 16:31:01,Booking Creation,Spare Tyre,PASS,
2025-10-22 16:31:01,Booking Creation,ToolKit,PASS,
2025-10-22 16:31:02,Booking Creation,Mileage At Pickup,PASS,
2025-10-22 16:31:02,Booking Creation,Mileage limit,PASS,
2025-10-22 16:31:02,Booking Creation,Pickup Time,PASS,
2025-10-22 16:31:03,Booking Creation,Return Time,PASS,
2025-10-22 16:31:04,Booking Creation,Enter PickUp Location,PASS,
2025-10-22 16:31:04,Booking Creation,Enter dropOff Location,PASS,
2025-10-22 16:31:04,Booking Creation,Confirm Booking,PASS,
2025-10-22 16:31:05,Booking Creation,Submit Form,PASS,
2025-10-22 16:31:06,Toast Message,PASS,Record Saved,
2025-10-22 16:33:23,Company Booking Creation,Open Website,PASS,
2025-10-22 16:33:25,Company Booking Creation,Login,PASS,
2025-10-22 16:33:30,Company Booking Creation,Navigate to Company Booking,PASS,
2025-10-22 16:33:30,Company Booking Creation,Upload Profile Image,PASS,
2025-10-22 16:33:30,Company Booking Creation,Upload Register Document,PASS,
2025-10-22 16:33:30,Company Booking Creation,Upload Company Name,PASS,
2025-10-22 16:33:31,Company Booking Creation,Upload Contact person Name,PASS,
2025-10-22 16:33:31,Company Booking Creation,Upload Contact Number,PASS,
2025-10-22 16:33:32,Company Booking Creation,Upload Email Address,PASS,
2025-10-22 16:33:33,Company Booking Creation,Upload Address line 1,PASS,
2025-10-22 16:33:33,Company Booking Creation,Upload Address line 2,PASS,
2025-10-22 16:33:34,Company Booking Creation,Upload Postal code,PASS,
2025-10-22 16:33:34,Company Booking Creation,Select Nationality,PASS,
2025-10-22 16:33:44,Company Booking Creation,Upload Driving License,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\booking_company_code.py"", line 58, in fill_field
    element = wait.until(EC.presence_of_element_located((locator_type, locator)))
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd85060f]
	(No symbol) [0x0x7ff6fd8a8854]
	(No symbol) [0x0x7ff6fd8a8b1c]
	(No symbol) [0x0x7ff6fd8fc927]
	(No symbol) [0x0x7ff6fd8d126f]
	(No symbol) [0x0x7ff6fd8f968a]
	(No symbol) [0x0x7ff6fd8d1003]
	(No symbol) [0x0x7ff6fd8995d1]
	(No symbol) [0x0x7ff6fd89a3f3]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	GetHandleVerifier [0x0x7ff6fdad7b24+117460]
	GetHandleVerifier [0x0x7ff6fdad7cdf+117903]
	GetHandleVerifier [0x0x7ff6fdabdbb8+11112]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]

"
2025-10-22 16:33:45,Company Booking Creation,Select Country,PASS,
2025-10-22 16:33:45,Company Booking Creation,Upload Trade License,PASS,
2025-10-22 16:33:46,Company Booking Creation,Enter Trade Lic Expiry,PASS,
2025-10-22 16:33:46,Company Booking Creation,Upload CNIC ID,PASS,
2025-10-22 16:33:46,Company Booking Creation, Contact CNIC Expiry,PASS,
2025-10-22 16:33:47,Company Booking Creation,Select Vehicle,PASS,
2025-10-22 16:33:47,Company Booking Creation,Select Vehicle,PASS,
2025-10-22 16:33:47,Company Booking Creation,Fuel Value,PASS,
2025-10-22 16:33:48,Company Booking Creation,Exterior Condition,PASS,
2025-10-22 16:33:48,Company Booking Creation,Interior Condition,PASS,
2025-10-22 16:33:48,Company Booking Creation,Tyre Condition,PASS,
2025-10-22 16:33:49,Company Booking Creation,Spare Tyre,PASS,
2025-10-22 16:33:49,Company Booking Creation,ToolKit,PASS,
2025-10-22 16:33:49,Company Booking Creation,Mileage At Pickup,PASS,
2025-10-22 16:33:50,Company Booking Creation,Mileage limit,PASS,
2025-10-22 16:33:50,Company Booking Creation,Pickup Time,PASS,
2025-10-22 16:33:51,Company Booking Creation,Return Time,PASS,
2025-10-22 16:33:52,Company Booking Creation,Enter PickUp Location,PASS,
2025-10-22 16:33:52,Company Booking Creation,Enter dropOff Location,PASS,
2025-10-22 16:33:52,Company Booking Creation,Confirm Booking,PASS,
2025-10-22 16:33:52,Company Booking Creation,Submit Form,PASS,
2025-10-22 16:33:54,Toast Message,PASS,Record Saved,
2025-10-22 17:22:10,Company Booking Creation,Open Website,PASS,
2025-10-22 17:22:11,Company Booking Creation,Login,PASS,
2025-10-22 17:22:14,Company Booking Creation,Navigate to Company Booking,PASS,
2025-10-22 17:22:18,Company Booking Creation,Action Button Clicked ,PASS,
2025-10-22 17:22:18,Company Booking Creation,Upload Receipt Image,PASS,
2025-10-22 17:22:18,Company Booking Creation,Upload Transaction ID,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\booking_payment.py"", line 28, in fill_field
    element.send_keys(value)
    ~~~~~~~~~~~~~~~~~^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webelement.py"", line 305, in send_keys
    self._execute(
    ~~~~~~~~~~~~~^
        Command.SEND_KEYS_TO_ELEMENT, {""text"": """".join(keys_to_typing(value)), ""value"": keys_to_typing(value)}
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webelement.py"", line 574, in _execute
    return self._parent.execute(command, params)
           ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 447, in execute
    self.error_handler.check_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\remote\errorhandler.py"", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.ElementNotInteractableException: Message: element not interactable
  (Session info: chrome=141.0.7390.66)
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd850425]
	(No symbol) [0x0x7ff6fd8a1e23]
	(No symbol) [0x0x7ff6fd89fcf1]
	(No symbol) [0x0x7ff6fd8d122a]
	(No symbol) [0x0x7ff6fd89b056]
	(No symbol) [0x0x7ff6fd8d1440]
	(No symbol) [0x0x7ff6fd8f968a]
	(No symbol) [0x0x7ff6fd8d1003]
	(No symbol) [0x0x7ff6fd8995d1]
	(No symbol) [0x0x7ff6fd89a3f3]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	GetHandleVerifier [0x0x7ff6fdad7b24+117460]
	GetHandleVerifier [0x0x7ff6fdad7cdf+117903]
	GetHandleVerifier [0x0x7ff6fdabdbb8+11112]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]

"
2025-10-22 17:22:18,Company Booking Creation,Enter Terminal ID,PASS,
2025-10-22 17:22:19,Company Booking Creation,Enter Receipt No,PASS,
2025-10-22 17:22:19,Company Booking Creation,Upload Payment Note,PASS,
2025-10-22 17:22:19,Company Booking Creation,Upload Customer Note,PASS,
2025-10-22 17:22:19,Company Booking Creation,Submit Form,PASS,
2025-10-22 17:22:25,Toast Message,FAIL,"No toast captured: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff6fdace8e5+80021]
	GetHandleVerifier [0x0x7ff6fdace940+80112]
	(No symbol) [0x0x7ff6fd85060f]
	(No symbol) [0x0x7ff6fd8a8854]
	(No symbol) [0x0x7ff6fd8a8b1c]
	(No symbol) [0x0x7ff6fd8fc927]
	(No symbol) [0x0x7ff6fd8d126f]
	(No symbol) [0x0x7ff6fd8f968a]
	(No symbol) [0x0x7ff6fd8d1003]
	(No symbol) [0x0x7ff6fd8995d1]
	(No symbol) [0x0x7ff6fd89a3f3]
	GetHandleVerifier [0x0x7ff6fdd8dc7d+2960429]
	GetHandleVerifier [0x0x7ff6fdd87f3a+2936554]
	GetHandleVerifier [0x0x7ff6fdda8977+3070247]
	GetHandleVerifier [0x0x7ff6fdae83ce+185214]
	GetHandleVerifier [0x0x7ff6fdaefe1f+216527]
	GetHandleVerifier [0x0x7ff6fdad7b24+117460]
	GetHandleVerifier [0x0x7ff6fdad7cdf+117903]
	GetHandleVerifier [0x0x7ff6fdabdbb8+11112]
	BaseThreadInitThunk [0x0x7ffbe0507374+20]
	RtlUserThreadStart [0x0x7ffbe195cc91+33]
",
2025-10-22 17:23:36,Payment Creation,Open Website,PASS,
2025-10-22 17:23:38,Payment Creation,Login,PASS,
2025-10-22 17:23:40,Payment Creation,Navigate to Company Booking,PASS,
2025-10-22 17:23:45,Payment Creation,Action Button Clicked ,PASS,
2025-10-22 17:23:45,Payment Creation,Upload Receipt Image,PASS,
2025-10-22 17:23:45,Payment Creation,Upload Transaction ID,PASS,
2025-10-22 17:23:46,Payment Creation,Enter Terminal ID,PASS,
2025-10-22 17:23:46,Payment Creation,Enter Receipt No,PASS,
2025-10-22 17:23:46,Payment Creation,Upload Payment Note,PASS,
2025-10-22 17:23:46,Payment Creation,Upload Customer Note,PASS,
2025-10-22 17:23:47,Payment Creation,Submit Form,PASS,
